GID,TimePeriod,Annual_Precipitation,Diurnal_Temperature_Range,Drought_Episodes,Enhanced_Vegetation_Index,Frost_Days,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,ITN_Coverage,Irrigation,Malaria_Prevalence,Mean_Temperature,Nightlights_Composite,PET,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall,Slope,Travel_Times,Wet_Days
AGO.1.2_1,1985-1988,52.71822905540467,7.815104454755783,9.0,2612.871099887767,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.2349523070785734,24.873438000679016,7.5972539265950525,3.2302084267139435,28919.87787,69761.23541,2186.581223,544.9393518518518,0.2950825010027204,160.8864897908262,3.661406174302101
AGO.1.2_1,1989-1992,52.71822905540467,7.815104454755783,9.0,2483.3786195286198,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.2349523070785734,24.873438000679016,7.5972539265950525,3.2302084267139435,28919.87787,69761.23541,2186.581223,735.7648148148148,0.2950825010027204,160.8864897908262,3.661406174302101
AGO.1.2_1,1993-1996,52.71822905540467,7.815104454755783,9.0,2652.5778338945006,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.2349523070785734,24.873438000679016,7.5972539265950525,3.2302084267139435,28919.87787,69761.23541,2186.581223,727.3055555555555,0.2950825010027204,160.8864897908262,3.661406174302101
AGO.1.2_1,1997-2000,52.71822905540467,7.815104454755783,9.0,2882.2560606060606,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.2349523070785734,24.873438000679016,7.5972539265950525,3.2302084267139435,28919.87787,69761.23541,2186.581223,724.4759259259259,0.2950825010027204,160.8864897908262,3.661406174302101
AGO.1.2_1,2001-2004,52.71822905540467,7.815104454755783,9.0,2882.2560606060606,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.2349523070785734,24.873438000679016,7.5972539265950525,3.2302084267139435,28919.87787,69761.23541,2186.581223,724.4759259259259,0.2950825010027204,160.8864897908262,3.661406174302101
AGO.1.2_1,2005-2008,57.42656230926514,7.815104454755783,9.0,2669.8750280583613,0.0,39.142857142857146,3288.281005859375,5.0,0.0458440991463901,14.242030143737791,0.1806361748453026,25.276562571525574,7.5972539265950525,3.27812497317791,28919.87787,69761.23541,2186.581223,709.5162037037037,0.2950825010027204,160.8864897908262,3.553020790219307
AGO.1.2_1,2009-2012,53.31562638282776,7.815104454755783,9.0,2846.637822671156,0.0,35.33095238095238,3288.281005859375,5.0,0.162181605159095,14.242030143737791,0.0749710382469904,25.533333301544197,7.389493673355853,3.361979156732559,27426.27755,68781.517785,2792.368559,805.5125,0.2673436204592386,160.8864897908262,3.013281136751175
AGO.1.2_1,2013-2016,34.80937504768372,7.815104454755783,9.0,2821.296801346801,0.0,30.72094994763402,3288.2809310016623,5.571428571428571,0.4033954732640212,7.2235969577895265,0.0935557274086048,25.226563334465027,2.975842487307537,3.231770947575569,27581.20463488,74464.66299066666,12044.5563522,683.9212962962963,0.4977540873831904,43.41665253470048,2.2731250673532486
AGO.1.2_1,2017-2020,34.80937504768372,7.815104454755783,9.0,2821.296801346801,0.0,30.72094994763402,3288.2809310016623,5.571428571428571,0.4033954732640212,7.2235969577895265,0.0935557274086048,25.226563334465027,2.975842487307537,3.231770947575569,27581.20463488,74464.66299066666,12044.5563522,683.9212962962963,0.4977540873831904,43.41665253470048,2.2731250673532486
AGO.1.2_1,2021-2024,34.80937504768372,7.815104454755783,9.0,2821.296801346801,0.0,30.72094994763402,3288.2809310016623,5.571428571428571,0.4033954732640212,7.2235969577895265,0.0935557274086048,25.226563334465027,2.975842487307537,3.231770947575569,27581.20463488,74464.66299066666,12044.5563522,683.9212962962963,0.4977540873831904,43.41665253470048,2.2731250673532486
AGO.1.3_1,1985-1988,51.49999904632568,7.939583420753479,9.0,2804.679166666667,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.2486886972800279,24.850000381469727,0.153281551079462,3.2687500715255737,51013.00266,17502.5643,8522.832068,485.54621212121214,0.2831255042034646,147.23933912072988,3.651249885559082
AGO.1.3_1,1989-1992,51.49999904632568,7.939583420753479,9.0,2769.633333333333,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.2486886972800279,24.850000381469727,0.153281551079462,3.2687500715255737,51013.00266,17502.5643,8522.832068,633.025,0.2831255042034646,147.23933912072988,3.651249885559082
AGO.1.3_1,1993-1996,51.49999904632568,7.939583420753479,9.0,2966.2208333333333,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.2486886972800279,24.850000381469727,0.153281551079462,3.2687500715255737,51013.00266,17502.5643,8522.832068,695.3625,0.2831255042034646,147.23933912072988,3.651249885559082
AGO.1.3_1,1997-2000,51.49999904632568,7.939583420753479,9.0,3095.4125,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.2486886972800279,24.850000381469727,0.153281551079462,3.2687500715255737,51013.00266,17502.5643,8522.832068,614.7882575757576,0.2831255042034646,147.23933912072988,3.651249885559082
AGO.1.3_1,2001-2004,51.49999904632568,7.939583420753479,9.0,3095.4125,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.2486886972800279,24.850000381469727,0.153281551079462,3.2687500715255737,51013.00266,17502.5643,8522.832068,614.7882575757576,0.2831255042034646,147.23933912072988,3.651249885559082
AGO.1.3_1,2005-2008,57.46041679382324,7.939583420753479,9.0,3052.633333333333,0.0,26.38147138964577,3593.157552083333,5.0,0.0798184215435275,8.841062545776367,0.1446153140602967,25.239583492279053,0.153281551079462,3.3312500715255737,51013.00266,17502.5643,8522.832068,589.6204545454545,0.2831255042034646,147.23933912072988,3.6041665077209473
AGO.1.3_1,2009-2012,54.022915840148926,7.939583420753479,9.0,3290.1375,0.0,26.4756791503225,3593.157679966518,5.0,0.2048666784761117,2.5502432982126875,0.049506021147737,25.50208330154419,0.3788655419607279,3.4166666269302364,50289.79915,10310.6979445,2375.63876595,614.3833333333333,0.4124344299854536,147.23933912072988,3.0427082777023315
AGO.1.3_1,2013-2016,34.33124923706055,7.939583420753479,9.0,3172.5875,0.0,24.05347593582888,3461.137939453125,7.0,0.4427367245589859,0.0,0.0767044505868584,25.189584255218502,0.0266149504199153,3.287500083446503,84199.57236,30760.52023,20949.11895,704.7958333333333,0.2235249810040316,43.46062756974069,2.274999976158142
AGO.1.3_1,2017-2020,34.33124923706055,7.939583420753479,9.0,3172.5875,0.0,24.05347593582888,3461.137939453125,7.0,0.4427367245589859,0.0,0.0767044505868584,25.189584255218502,0.0266149504199153,3.287500083446503,84199.57236,30760.52023,20949.11895,704.7958333333333,0.2235249810040316,43.46062756974069,2.274999976158142
AGO.1.3_1,2021-2024,34.33124923706055,7.939583420753479,9.0,3172.5875,0.0,24.05347593582888,3461.137939453125,7.0,0.4427367245589859,0.0,0.0767044505868584,25.189584255218502,0.0266149504199153,3.287500083446503,84199.57236,30760.52023,20949.11895,704.7958333333333,0.2235249810040316,43.46062756974069,2.274999976158142
AGO.1.5_1,1985-1988,79.234375,9.232291817665098,9.0,3945.2666666666655,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3823091234479631,22.95833444595337,0.0,2.9791667461395264,120793.5275,147330.9597,94571.069595,935.5166666666668,0.9291969421151942,484.8366107770656,5.260104179382324
AGO.1.5_1,1989-1992,79.234375,9.232291817665098,9.0,4037.2986111111113,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3823091234479631,22.95833444595337,0.0,2.9791667461395264,120793.5275,147330.9597,94571.069595,1168.1277777777775,0.9291969421151942,484.8366107770656,5.260104179382324
AGO.1.5_1,1993-1996,79.234375,9.232291817665098,9.0,4080.714583333333,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3823091234479631,22.95833444595337,0.0,2.9791667461395264,120793.5275,147330.9597,94571.069595,1134.3458333333333,0.9291969421151942,484.8366107770656,5.260104179382324
AGO.1.5_1,1997-2000,79.234375,9.232291817665098,9.0,4095.593055555556,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3823091234479631,22.95833444595337,0.0,2.9791667461395264,120793.5275,147330.9597,94571.069595,1072.8375,0.9291969421151942,484.8366107770656,5.260104179382324
AGO.1.5_1,2001-2004,79.234375,9.232291817665098,9.0,4095.593055555556,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3823091234479631,22.95833444595337,0.0,2.9791667461395264,120793.5275,147330.9597,94571.069595,1072.8375,0.9291969421151942,484.8366107770656,5.260104179382324
AGO.1.5_1,2005-2008,85.07187843322754,9.232291817665098,9.0,4150.730555555556,0.0,16.663553365698135,3361.139229910714,9.0,0.0850708048071154,0.0,0.3323612357888903,23.39791703224182,0.0,3.0406250655651093,120793.5275,147330.9597,94571.069595,1198.20625,0.9291969421151942,484.8366107770656,5.226354002952576
AGO.1.5_1,2009-2012,82.75000095367432,9.232291817665098,9.0,4296.625,0.0,16.663553365698135,3361.139229910714,9.0,0.188786857272884,0.0,0.1633890414521807,23.65625023841858,0.0,3.131249994039535,120793.5275,147330.9597,94571.069595,1157.8194444444443,0.9291969421151942,484.8366107770656,4.438020646572113
AGO.1.5_1,2013-2016,52.84791707992554,9.232291817665098,9.0,4192.865277777778,0.0,17.18808622567269,3381.178787667411,9.333333333333334,0.4477806149489274,0.0,0.1724635089437166,23.3437511920929,0.0006782648071981,3.000000089406968,111494.85041666668,151236.12485,92043.08453833334,929.3069444444444,0.9286278833077056,305.9982628379388,3.4171873927116394
AGO.1.5_1,2017-2020,52.84791707992554,9.232291817665098,9.0,4192.865277777778,0.0,17.18808622567269,3381.178787667411,9.333333333333334,0.4477806149489274,0.0,0.1724635089437166,23.3437511920929,0.0006782648071981,3.000000089406968,111494.85041666668,151236.12485,92043.08453833334,929.3069444444444,0.9286278833077056,305.9982628379388,3.4171873927116394
AGO.1.5_1,2021-2024,52.84791707992554,9.232291817665098,9.0,4192.865277777778,0.0,17.18808622567269,3381.178787667411,9.333333333333334,0.4477806149489274,0.0,0.1724635089437166,23.3437511920929,0.0006782648071981,3.000000089406968,111494.85041666668,151236.12485,92043.08453833334,929.3069444444444,0.9286278833077056,305.9982628379388,3.4171873927116394
AGO.10.10_1,1985-1988,62.41666497124566,12.456173084400318,9.166666666666666,2464.8143097643097,0.0108641971040654,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.1350641467794118,19.393210658320672,0.0286967600685466,3.05030866905495,159742.39711666666,72554.27260666667,159134.12728333334,684.7467452300785,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,1989-1992,62.41666497124566,12.456173084400318,9.166666666666666,2432.925476992144,0.0108641971040654,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.1350641467794118,19.393210658320672,0.0286967600685466,3.05030866905495,159742.39711666666,72554.27260666667,159134.12728333334,640.3445005611671,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,1993-1996,62.41666497124566,12.456173084400318,9.166666666666666,2539.628058361392,0.0108641971040654,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.1350641467794118,19.393210658320672,0.0286967600685466,3.05030866905495,159742.39711666666,72554.27260666667,159134.12728333334,666.8356902356902,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,1997-2000,62.41666497124566,12.456173084400318,9.166666666666666,2624.1198092031427,0.0108641971040654,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.1350641467794118,19.393210658320672,0.0286967600685466,3.05030866905495,159742.39711666666,72554.27260666667,159134.12728333334,679.5170594837261,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,2001-2004,62.41666497124566,12.456173084400318,9.166666666666666,2624.1198092031427,0.0108641971040654,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.1350641467794118,19.393210658320672,0.0286967600685466,3.05030866905495,159742.39711666666,72554.27260666667,159134.12728333334,679.5170594837261,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,2005-2008,62.41666497124566,12.456173084400318,9.166666666666666,2696.20723905724,0.0019753085863258,24.791590053744773,3467.096226283482,8.0,0.0342722328258834,0.0,0.0907045339308087,19.918519196686923,0.0286967600685466,3.1638889577653675,159742.39711666666,72554.27260666667,159134.12728333334,758.1988776655444,1.869425687140172,73.5873789802216,5.568209612811053
AGO.10.10_1,2009-2012,62.41666497124566,12.456173084400318,9.166666666666666,2685.582379349046,0.0019753085518324,55.01403810114872,3467.2270128038194,7.583333333333333,0.1405433451393611,0.0,0.0293195595199363,19.850309442590785,30.91318928926977,3.145987704948143,138569.00933333332,82247.78395166667,138440.3369833333,940.6796296296296,2.2654093423737103,73.5873789802216,5.568209612811053
AGO.10.10_1,2013-2016,62.41666497124566,12.456173084400318,9.444444444444445,2535.668967452301,0.0620061699645938,58.15075392517471,3466.798884186921,7.777777777777778,0.3100750111985202,0.0,0.0434613400390223,19.555864334106445,24.592170276053608,3.3478396203782825,136047.1948666667,83240.13858444444,135973.13472222222,687.7599887766554,2.536173744214914,25.38007485757922,5.568209612811053
AGO.10.10_1,2017-2020,62.41666497124566,12.456173084400318,9.444444444444445,2535.668967452301,0.0620061699645938,58.15075392517471,3466.798884186921,7.777777777777778,0.3100750111985202,0.0,0.0434613400390223,19.555864334106445,24.592170276053608,3.3478396203782825,136047.1948666667,83240.13858444444,135973.13472222222,687.7599887766554,2.536173744214914,25.38007485757922,5.568209612811053
AGO.10.10_1,2021-2024,62.41666497124566,12.456173084400318,9.444444444444445,2535.668967452301,0.0620061699645938,58.15075392517471,3466.798884186921,7.777777777777778,0.3100750111985202,0.0,0.0434613400390223,19.555864334106445,24.592170276053608,3.3478396203782825,136047.1948666667,83240.13858444444,135973.13472222222,687.7599887766554,2.536173744214914,25.38007485757922,5.568209612811053
AGO.10.11_1,1985-1988,70.99761744907924,14.182143075125555,7.0,2277.435064935065,0.008571428246796,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3137083229969958,21.33571461268834,0.0,3.4547619819641118,232645.9868,0.0,316041.8743,692.7545454545455,0.5928448196451394,294.23817030190315,5.824404512132917
AGO.10.11_1,1989-1992,70.99761744907924,14.182143075125555,7.0,2341.628571428572,0.008571428246796,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3137083229969958,21.33571461268834,0.0,3.4547619819641118,232645.9868,0.0,316041.8743,847.4571428571428,0.5928448196451394,294.23817030190315,5.824404512132917
AGO.10.11_1,1993-1996,70.99761744907924,14.182143075125555,7.0,2402.4376623376625,0.008571428246796,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3137083229969958,21.33571461268834,0.0,3.4547619819641118,232645.9868,0.0,316041.8743,676.6064935064935,0.5928448196451394,294.23817030190315,5.824404512132917
AGO.10.11_1,1997-2000,70.99761744907924,14.182143075125555,7.0,2480.6272727272726,0.008571428246796,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3137083229969958,21.33571461268834,0.0,3.4547619819641118,232645.9868,0.0,316041.8743,733.3675324675324,0.5928448196451394,294.23817030190315,5.824404512132917
AGO.10.11_1,2001-2004,70.99761744907924,14.182143075125555,7.0,2480.6272727272726,0.008571428246796,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3137083229969958,21.33571461268834,0.0,3.4547619819641118,232645.9868,0.0,316041.8743,733.3675324675324,0.5928448196451394,294.23817030190315,5.824404512132917
AGO.10.11_1,2005-2008,69.86904634748187,14.182143075125555,7.0,2588.792207792208,0.0010714285225341,29.93421052631579,3424.17890625,7.0,0.0155299293536344,0.0,0.3694303735178343,22.201190948486325,0.0,3.5916667665754045,232645.9868,0.0,316041.8743,702.0025974025974,0.5928448196451394,294.23817030190315,5.895237854548863
AGO.10.11_1,2009-2012,69.86904634748187,14.182143075125555,9.0,2836.7389610389614,0.0,34.96942806887359,3467.547884114583,8.0,0.1675848364974458,0.1799785047769546,0.2731970950048797,21.82023811340332,0.2847064063896405,3.532142877578736,283019.18595,13296.15307,282944.44435,974.5909090909092,0.8938914395451973,294.23817030190315,5.895237854548863
AGO.10.11_1,2013-2016,69.86904634748187,14.182143075125555,8.5,2681.131168831169,0.0616666653326579,37.91189574047411,3467.5478678385416,8.0,0.3672373819868966,0.0899892523884773,0.2122757419639704,21.377381461007253,2.356123127415809,3.653571503502982,280013.4362,8244.7785445,290180.432375,690.1779220779221,0.9210064639465304,68.6378541236151,5.895237854548863
AGO.10.11_1,2017-2020,69.86904634748187,14.182143075125555,8.5,2681.131168831169,0.0616666653326579,37.91189574047411,3467.5478678385416,8.0,0.3672373819868966,0.0899892523884773,0.2122757419639704,21.377381461007253,2.356123127415809,3.653571503502982,280013.4362,8244.7785445,290180.432375,690.1779220779221,0.9210064639465304,68.6378541236151,5.895237854548863
AGO.10.11_1,2021-2024,69.86904634748187,14.182143075125555,8.5,2681.131168831169,0.0616666653326579,37.91189574047411,3467.5478678385416,8.0,0.3672373819868966,0.0899892523884773,0.2122757419639704,21.377381461007253,2.356123127415809,3.653571503502982,280013.4362,8244.7785445,290180.432375,690.1779220779221,0.9210064639465304,68.6378541236151,5.895237854548863
AGO.10.12_1,1985-1988,50.0,10.583333969116213,10.0,3041.4444444444443,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.3091763178507486,21.50833320617676,0.0,2.9583334922790527,125627.5855,121065.1487,125150.0468,668.4444444444445,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,1989-1992,50.0,10.583333969116213,10.0,2987.4444444444443,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.3091763178507486,21.50833320617676,0.0,2.9583334922790527,125627.5855,121065.1487,125150.0468,691.6666666666666,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,1993-1996,50.0,10.583333969116213,10.0,2942.333333333333,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.3091763178507486,21.50833320617676,0.0,2.9583334922790527,125627.5855,121065.1487,125150.0468,811.1111111111111,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,1997-2000,50.0,10.583333969116213,10.0,2944.0,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.3091763178507486,21.50833320617676,0.0,2.9583334922790527,125627.5855,121065.1487,125150.0468,727.1111111111111,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,2001-2004,50.0,10.583333969116213,10.0,2944.0,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.3091763178507486,21.50833320617676,0.0,2.9583334922790527,125627.5855,121065.1487,125150.0468,727.1111111111111,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,2005-2008,50.0,10.583333969116213,10.0,3054.333333333333,0.0,25.2992125984252,3471.744873046875,7.0,0.0179552869137726,0.0,0.2168430646260579,21.99166679382324,0.0,3.0416667461395264,125627.5855,121065.1487,125150.0468,873.3333333333334,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,2009-2012,50.0,10.583333969116213,10.0,3132.0,0.0,25.2992125984252,3471.744873046875,7.0,0.1520804129086767,0.0,0.0756549358367919,22.041667938232425,0.0,3.066666841506958,125627.5855,121065.1487,125150.0468,912.1111111111112,0.7672674224132628,254.35958005249344,5.008333206176758
AGO.10.12_1,2013-2016,50.0,10.583333969116213,10.0,2975.777777777778,0.0,25.2992125984252,3471.744873046875,7.0,0.3502911647755964,0.0,0.109354813893636,21.76666641235352,0.0,3.2333333492279053,125627.5855,121065.1487,125150.0468,792.1111111111111,0.7672674224132628,562.9002624671916,5.008333206176758
AGO.10.12_1,2017-2020,50.0,10.583333969116213,10.0,2975.777777777778,0.0,25.2992125984252,3471.744873046875,7.0,0.3502911647755964,0.0,0.109354813893636,21.76666641235352,0.0,3.2333333492279053,125627.5855,121065.1487,125150.0468,792.1111111111111,0.7672674224132628,562.9002624671916,5.008333206176758
AGO.10.12_1,2021-2024,50.0,10.583333969116213,10.0,2975.777777777778,0.0,25.2992125984252,3471.744873046875,7.0,0.3502911647755964,0.0,0.109354813893636,21.76666641235352,0.0,3.2333333492279053,125627.5855,121065.1487,125150.0468,792.1111111111111,0.7672674224132628,562.9002624671916,5.008333206176758
AGO.10.13_1,1985-1988,66.875,13.74583339691162,5.0,2470.275,0.0116666660178452,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3077796330054601,20.766667366027832,0.0,3.352083444595337,245097.3689,0.0,245097.4561,769.0257575757576,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,1989-1992,66.875,13.74583339691162,5.0,2422.9041666666667,0.0116666660178452,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3077796330054601,20.766667366027832,0.0,3.352083444595337,245097.3689,0.0,245097.4561,857.7719696969697,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,1993-1996,66.875,13.74583339691162,5.0,2570.483333333333,0.0116666660178452,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3077796330054601,20.766667366027832,0.0,3.352083444595337,245097.3689,0.0,245097.4561,664.3352272727273,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,1997-2000,66.875,13.74583339691162,5.0,2606.7166666666662,0.0116666660178452,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3077796330054601,20.766667366027832,0.0,3.352083444595337,245097.3689,0.0,245097.4561,719.9829545454545,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,2001-2004,66.875,13.74583339691162,5.0,2606.7166666666662,0.0116666660178452,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3077796330054601,20.766667366027832,0.0,3.352083444595337,245097.3689,0.0,245097.4561,719.9829545454545,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,2005-2008,66.875,13.74583339691162,5.0,2692.9708333333333,0.000208333323826,26.35958005249344,3450.3487723214284,7.0,0.0349794477605721,0.0,0.3800854533910751,21.35625028610229,0.0,3.4687500596046448,245097.3689,0.0,245097.4561,720.1920454545455,0.906780973819923,212.8131384390826,5.727083206176758
AGO.10.13_1,2009-2012,66.875,13.74583339691162,10.0,2854.083333333333,0.0,31.87336471073245,3467.5478515625,8.0,0.1829376770065828,0.3599622547626495,0.1133393802990515,21.1062502861023,0.0007517290432453,3.4208333492279053,241013.4747,12310.091075,240240.60825,1032.3204545454544,0.5764336782589293,212.8131384390826,5.727083206176758
AGO.10.13_1,2013-2016,66.875,13.74583339691162,10.0,2724.5333333333333,0.0489583322778343,23.29100529100529,3456.60302734375,7.0,0.3777949773282331,0.0,0.1143832224110762,20.87291717529297,0.0,3.5812500715255737,223589.414,13872.00074,223589.5006,748.3685606060606,0.6175909472397215,193.25462165604984,5.727083206176758
AGO.10.13_1,2017-2020,66.875,13.74583339691162,10.0,2724.5333333333333,0.0489583322778343,23.29100529100529,3456.60302734375,7.0,0.3777949773282331,0.0,0.1143832224110762,20.87291717529297,0.0,3.5812500715255737,223589.414,13872.00074,223589.5006,748.3685606060606,0.6175909472397215,193.25462165604984,5.727083206176758
AGO.10.13_1,2021-2024,66.875,13.74583339691162,10.0,2724.5333333333333,0.0489583322778343,23.29100529100529,3456.60302734375,7.0,0.3777949773282331,0.0,0.1143832224110762,20.87291717529297,0.0,3.5812500715255737,223589.414,13872.00074,223589.5006,748.3685606060606,0.6175909472397215,193.25462165604984,5.727083206176758
AGO.10.1_1,1985-1988,82.0,13.458333651224772,10.0,2875.281481481481,0.0202777773762742,23.59946949602122,3465.19873046875,9.0,0.0012578016053784,0.0,0.4062215413366045,20.197222391764328,0.0,3.197222312291464,231837.9633,96752.7248,231837.9703,829.839393939394,1.3686125170963197,369.0277487234225,6.972222169240316
